,time,energy,jetsair,impingementair,ovenair,ductair,jetsductwork,backductwork,ovenback,ovenbackinsulation,ovenbackouter,food,ovenwalls,oveninsulation,ovenouter,ovendoor,outsideair,outsideairback
22,2.2,240.0,411.888918064284,69.30537575330573,46.01901689886978,160.89420611975999,23.791766254537947,17.941166827408836,17.46709071608865,17.00061633969466,17.000000298424254,4.134791573256507,17.050228702387244,17.000024851694718,17.000000004864432,17.0072405448542,17,17
23,2.3000000000000003,240.0,412.77734611547146,69.99002179013019,47.40590799681257,161.7998472963946,24.16045977247478,18.00914939847314,17.500604857221333,17.00070063386562,17.000000360466288,4.14346985847385,17.055727763762263,17.000029189715747,17.000000006056894,17.008033681441646,17,17
24,2.4000000000000004,240.0,413.64100618181885,70.65764455086656,48.76742973807666,162.6692907924962,24.530039928478516,18.07798917713825,17.53451355078272,17.000790961718394,17.000000430991406,4.152238157322643,17.06148890159801,17.000034002385746,17.000000007457288,17.008864690292,17,17
25,2.5,240.0,414.48349915648055,71.30987290623608,50.10367435187885,163.50923491104908,24.900472498185934,18.147661009843603,17.568803842227567,17.0008873924628,17.000000510606412,4.161094190952497,17.067507235628568,17.000039312279455,17.000000009088296,17.009732874687018,17,17
26,2.6,240.0,415.3074181563163,71.94790097668317,51.41479198496688,164.324466871359,25.271726678116863,18.218142462173944,17.60346415020257,17.00098999293965,17.000000599925045,4.17003589772122,17.07377790426608,17.000045141545684,17.000000010973736,17.010637540483515,17,17
27,2.7,240.0,416.1146396218089,72.57261353212681,52.70097630449203,165.11841662514223,25.643774169715527,18.28941308008814,17.638483895738773,17.00109882787018,17.000000699567636,4.179061375273363,17.080296075595413,17.000051511909305,17.000000013138333,17.011577997697145,17,17
28,2.8000000000000003,240.0,416.90653156859764,73.18467583906573,53.9624539953777,165.89355195879398,26.01658852880138,18.361453866147144,17.67385323932558,17.001213960038058,17.000000810161055,4.188168839324987,17.087056955632022,17.000058444673527,17.00000001560801,17.012553561692528,17,17
29,2.9000000000000004,240.0,417.684102173214,73.78459789905367,55.19947706598879,166.65165978979638,26.390144704805607,18.43424690903197,17.709562894900728,17.001335450423994,17.000000932338367,4.197356594418409,17.094055794583312,17.00006596072359,17.000000018409594,17.013563554085806,17,17
30,3.0,240.0,418.4481055448234,74.3727802743096,56.41231717606706,167.39404608123027,26.76441871533433,18.50777512210948,17.745603998555964,17.001463358306466,17.000001066738776,4.206623013234889,17.101287891647303,17.000074080530453,17.00000002157094,17.014607303436833,17,17
31,3.1,240.0,419.19911686349394,74.94954669956996,57.601261419806065,168.1216776887665,27.139387416983766,18.5820220594145,17.78196801608658,17.001597741338742,17.00000121400734,4.215966522012309,17.108748598732973,17.000082824155072,17.000000025120812,17.015684145786054,17,17
32,3.2,240.0,419.93758565157384,75.51516722978113,58.766609155899516,168.83528285149373,27.515028344453924,18.65697178648503,17.818646678062294,17.00173865560913,17.00000137479492,4.225385590307383,17.116433323378885,17.000092211253218,17.000000029088994,17.016793425076173,17,17
33,3.3000000000000003,240.0,420.6638734668685,76.06987462250595,59.908669591426644,169.5354222751958,27.89131959801057,18.732608789983317,17.8556319343586,17.001886155689476,17.000001549757883,4.234878723841973,17.12433753106899,17.000102261080144,17.000000033506126,17.017934493486905,17,17
34,3.4000000000000004,240.0,421.37828051695703,76.61387589371793,61.027759909440704,170.2225393340056,28.26823976508672,18.808917914683434,17.892915922418013,17.00204029467534,17.000001739558115,4.244444459531451,17.13245674708918,17.000112992495872,17.00000003840387,17.019106711703785,17,17
35,3.5,240.0,422.0810644068308,77.14736043681035,62.12420378987042,170.8969954637327,28.64576786592113,18.885884319719196,17.930490945174256,17.002201124220505,17.000001944862674,4.254081362052773,17.1407865580278,17.00012442397025,17.000000043814623,17.020309449135652,17,17
36,3.6,240.0,422.77245330893356,77.67050569925664,63.1983302162559,171.55909506668127,29.02388331606477,18.96349344834715,17.96834945575722,17.002368694567508,17.000002166343847,4.263788021494236,17.14932261299475,17.00013657358835,17.000000049771756,17.021542084091664,17,17
37,3.7,240.0,423.4526551842707,78.1834811271305,64.25047249159974,172.20910299650836,29.402565900674233,19.041731007158774,18.00648404693777,17.0025430545752,17.000002404678867,4.273563051761187,17.158060624613938,17.000149459056104,17.000000056309432,17.02280400392567,17,17
38,3.8000000000000003,240.0,424.1218642117394,78.68645088380362,65.28096740862463,172.84725680022615,29.781795756998292,19.120582951868016,18.044887443871858,17.00272425174461,17.000002660549796,4.283405089507482,17.166996369828325,17.000163097705638,17.000000063462664,17.02409460515372,17,17
39,3.9000000000000004,240.0,424.78026524675977,79.179575703171,66.29015453544861,173.47377526024297,30.161553362519214,19.20003547764628,18.083552499125403,17.00291233224334,17.000002934643476,4.293312793428868,17.176125690547337,17.000177506501018,17.000000071267266,17.025413293548752,17,17
40,4.0,240.0,425.42803689111724,79.66301413345349,67.27837558889973,174.08886432871998,30.541819526960126,19.280075012576617,18.122472189264272,17.003107340929148,17.00000322765129,4.30328484380351,17.185444494158617,17.00019270204399,17.0000000797599,17.02675948421586,17,17
41,4.1000000000000005,240.0,426.0653535859507,80.13692335322924,68.2459738756707,174.69272122671447,30.922575386900462,19.36068821322266,18.161639612505326,17.003309321372853,17.00000354026912,4.313319942198007,17.194948753920357,17.000208700579492,17.000000088977913,17.028132601650384,17,17
42,4.2,240.0,426.6923870191704,80.60145968837043,69.19329378718498,175.2855372538661,31.303802402116958,19.44186196160865,18.201047987075185,17.00351831588074,17.000003873197045,4.323416811282186,17.204634509247455,17.000225518001628,17.000000098959447,17.02953207978061,17,17
